Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Attrition
-0.12193093795411122,2,-0.02069944401732636,-0.08742026616363423,0.14285714285714285,0.3333333333333333,0,0.010373083671327214,0.6666666666666667,0.6666666666666667,1,-0.4732773851590106,-0.1665308676190358,0.0,1,1.7827460590622908,1.0,0.6666666666666667,0.3333333333333333,0.125,-1.0,0.6666666666666667,0.8333333333333334,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.8274335818266073,2,-0.5308700207222956,2.4688794087520494,0.14285714285714285,0.6666666666666667,0,-0.1440262771288149,0.6666666666666667,0.6666666666666667,1,0.8378975265017667,-0.11688306503963512,-0.3333333333333333,0,-1.141417811289295,0.0,1.0,0.0,0.125,-1.0,0.6666666666666667,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2308203839821368,2,-2.0159738984603215,-0.8543101686383393,0.07142857142857142,1.0,0,1.3999673308726064,0.3333333333333333,0.3333333333333333,1,-0.34319787985865724,-1.0523151753954254,2.3333333333333335,1,-0.8490014242541363,0.0,0.6666666666666667,0.0,-0.625,-1.0,0.3333333333333333,-0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4066581237696303,2,1.0530627121889442,-0.8543101686383393,0.07142857142857142,0.3333333333333333,1,0.6794369804719431,0.3333333333333333,0.3333333333333333,1,-0.5404151943462897,-1.4080072227702252,0.3333333333333333,0,-1.141417811289295,0.0,0.6666666666666667,0.3333333333333333,1.0,0.0,0.6666666666666667,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.1801849037628553,2,-0.023370494157142954,-0.9821251523841235,0.07142857142857142,1.0,1,-0.29842563792895704,0.6666666666666667,0.6666666666666667,2,-0.3825088339222615,-1.4748137559861325,1.6666666666666667,1,0.3206641238864979,0.0,1.0,0.0,-0.375,-1.0,0.6666666666666667,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34840415796088614,1,-0.6751067282723917,2.0854344575146966,0.21428571428571427,0.0,1,0.6794369804719431,0.6666666666666667,0.6666666666666667,2,-0.08502650176678445,-1.2061811697916416,0.0,0,1.7827460590622908,1.0,0.6666666666666667,0.0,1.375,-1.0,0.3333333333333333,2.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.3570984859116099,2,0.003340007241022977,0.2960246850737183,0.07142857142857142,0.6666666666666667,0,0.7823698876720379,0.6666666666666667,0.6666666666666667,1,-0.5068462897526502,0.1999908704033953,2.3333333333333335,0,-0.8490014242541363,0.0,1.0,0.3333333333333333,-0.625,-1.0,0.6666666666666667,-0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.8769932196846277,2,-0.7632513828863393,-0.8543101686383393,0.21428571428571427,0.3333333333333333,0,-0.6072243595292414,0.6666666666666667,0.6666666666666667,2,0.5757508833922261,0.89632591451278,2.0,0,-0.5565850372189778,0.0,1.0,0.0,2.375,2.0,0.0,0.8333333333333334,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7011554798971342,2,1.6086411412707955,0.04039471758214996,0.21428571428571427,1.0,0,0.9882357020722274,0.6666666666666667,0.0,2,2.724160777385159,-1.5922526091130436,-0.3333333333333333,0,-0.2641686501838192,0.0,1.0,0.0,1.5,-2.0,0.0,2.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2977686777416046,0,0.5322079349247084,-0.9821251523841235,0.0,1.0,0,1.451433784472654,0.6666666666666667,1.0,1,-0.10159010600706714,0.313632299536981,0.0,1,0.6130805109216565,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.709849807847858,2,1.3335229768696863,-0.21523524990941842,0.21428571428571427,0.3333333333333333,1,0.47357116607175365,1.0,0.3333333333333333,0,-0.5346731448763251,1.6236029319011112,0.0,1,0.9054968979568151,0.0,0.6666666666666667,0.3333333333333333,0.125,0.0,0.3333333333333333,0.8333333333333334,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.641825671727129,2,0.5054974335265425,-0.8543101686383393,0.2857142857142857,0.6666666666666667,1,-0.40135854512905184,1.0,0.0,0,-0.5295936395759717,0.34148007548803294,2.0,0,1.1979132849919736,0.0,0.6666666666666667,0.3333333333333333,-0.125,0.0,0.6666666666666667,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.7594094457058782,2,0.5722736870219574,-0.8543101686383393,0.14285714285714285,0.0,1,-0.4528249987290992,0.6666666666666667,0.6666666666666667,1,3.3367932862190814,0.7330366827997936,0.6666666666666666,1,-0.8490014242541363,0.0,1.0,0.0,3.0,-1.0,0.6666666666666667,4.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8187392538758835,2,-0.9689222436522169,-0.8543101686383393,0.14285714285714285,1.0,0,-0.8645566275294783,0.6666666666666667,0.6666666666666667,2,-0.33613074204946997,1.083524852850407,0.6666666666666666,0,-0.5565850372189778,0.0,1.0,0.0,1.125,0.0,0.6666666666666667,-0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8274335818266073,1,-0.39197541345183284,1.1907295712942076,0.14285714285714285,0.3333333333333333,0,-0.29842563792895704,1.0,0.3333333333333333,2,-0.10181095406360424,-0.4582292884396506,0.0,1,0.6130805109216565,0.0,1.0,0.0,-0.5,-1.0,0.3333333333333333,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.8274335818266073,2,0.2998265727606648,-0.7264951848925552,0.0,0.3333333333333333,0,0.93676924847218,0.3333333333333333,0.3333333333333333,2,0.0,-0.7933871171838768,1.3333333333333333,0,2.6599952201677666,1.0,0.6666666666666667,0.0,0.125,-2.0,0.3333333333333333,-0.6666666666666666,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.12193093795411122,1,-0.25842290646100313,0.16820970132793414,0.21428571428571427,0.3333333333333333,1,-1.5850869779301415,0.3333333333333333,0.6666666666666667,1,2.4693021201413425,1.3852090923201363,0.0,1,-0.2641686501838192,0.0,1.0,0.3333333333333333,-0.875,-1.0,0.6666666666666667,-0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.8274335818266073,2,-1.775579385876828,-0.21523524990941842,0.0,0.0,0,0.4221047124717063,0.6666666666666667,1.0,1,0.10203180212014135,1.5458260627044864,0.0,0,-0.5565850372189778,0.0,1.0,0.3333333333333333,0.125,0.0,0.6666666666666667,0.8333333333333334,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.1801849037628553,2,1.2427072721159222,1.1907295712942076,0.0,0.6666666666666667,0,0.7309034340719905,0.6666666666666667,0.6666666666666667,1,-0.5399734982332155,-0.07609591844466006,0.6666666666666666,0,-1.141417811289295,0.0,0.3333333333333333,0.3333333333333333,-0.125,-1.0,0.6666666666666667,-0.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.415352451720354,2,0.17695826632910153,0.16820970132793414,0.14285714285714285,1.0,1,-0.29842563792895704,0.6666666666666667,1.0,1,1.0075088339222615,-1.0582222793850424,0.0,0,-0.8490014242541363,0.0,0.0,0.3333333333333333,-1.0,0.0,0.6666666666666667,-0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5835717059183848,2,1.0236811606509615,0.16820970132793414,0.21428571428571427,0.3333333333333333,1,1.3999673308726064,0.6666666666666667,0.6666666666666667,1,0.28886925795053003,-1.349639409539485,0.3333333333333333,1,-0.8490014242541363,0.0,0.0,0.3333333333333333,0.375,1.0,0.6666666666666667,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.23951471193286059,1,1.218667820857573,-0.3430502336552026,0.14285714285714285,0.6666666666666667,1,0.37063825887165885,0.6666666666666667,0.3333333333333333,1,-0.07597173144876325,-1.5922526091130436,-0.3333333333333333,1,0.9054968979568151,0.0,0.3333333333333333,0.3333333333333333,0.125,-1.0,0.6666666666666667,0.6666666666666666,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.12193093795411122,2,-1.973237096223256,0.16820970132793414,0.21428571428571427,0.0,1,-0.7101572667293361,0.6666666666666667,1.0,2,0.08701413427561837,1.276771540510737,-0.3333333333333333,0,0.02824773685133936,0.0,0.6666666666666667,0.0,0.125,2.0,0.6666666666666667,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.289074349790881,1,1.026352210790778,-0.9821251523841235,0.21428571428571427,0.6666666666666667,1,0.7309034340719905,0.0,0.3333333333333333,1,0.1607773851590106,1.5006789107838416,2.6666666666666665,0,-1.141417811289295,0.0,1.0,0.3333333333333333,0.75,2.0,0.6666666666666667,1.3333333333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5922660338691086,2,0.2303792691254334,2.4688794087520494,0.21428571428571427,0.0,1,1.3999673308726064,0.3333333333333333,0.6666666666666667,0,0.20119257950530034,-0.3378368833179311,0.0,0,-0.5565850372189778,0.0,1.0,0.6666666666666666,0.125,0.0,1.0,0.8333333333333334,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.347328315599625,2,-1.5832637758100334,-0.7264951848925552,0.21428571428571427,0.6666666666666667,1,0.2677053516715641,0.3333333333333333,0.3333333333333333,1,-0.232773851590106,-1.478611179979458,0.6666666666666666,1,-0.8490014242541363,0.0,0.6666666666666667,0.6666666666666666,-0.5,0.0,0.6666666666666667,-0.8333333333333334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2308203839821368,0,-0.9021459901568021,-0.21523524990941842,0.14285714285714285,0.6666666666666667,1,-1.0189559883296204,0.6666666666666667,0.3333333333333333,1,1.137588339222615,-0.7746812878834226,-0.3333333333333333,0,-0.5565850372189778,0.0,0.3333333333333333,0.3333333333333333,0.125,-1.0,0.6666666666666667,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2308203839821368,2,-0.050080995555308885,-0.8543101686383393,0.14285714285714285,0.6666666666666667,1,-0.8130901739294308,0.3333333333333333,1.0,1,-0.232773851590106,-1.2900057883109697,0.0,0,-1.141417811289295,0.0,0.6666666666666667,0.3333333333333333,0.25,-1.0,0.3333333333333333,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.3570984859116099,2,1.4697465340003326,-0.9821251523841235,0.14285714285714285,0.6666666666666667,0,0.16477244447146935,0.3333333333333333,0.3333333333333333,1,0.4670936395759717,0.24752899298650416,0.0,0,-0.2641686501838192,0.0,0.3333333333333333,0.0,0.5,-1.0,0.6666666666666667,1.3333333333333333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7011554798971342,1,0.10751096269387012,-0.9821251523841235,0.21428571428571427,0.3333333333333333,1,0.16477244447146935,1.0,1.0,1,3.135821554770318,-0.9438776235860261,2.6666666666666665,0,-0.2641686501838192,0.0,0.0,0.3333333333333333,1.875,-2.0,0.6666666666666667,2.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.062601129784106,2,-0.1595940512877892,-0.08742026616363423,0.14285714285714285,1.0,0,0.525037619671801,0.3333333333333333,0.6666666666666667,1,-0.5379858657243817,0.34612137147987493,0.0,1,2.0751624460974494,1.0,0.6666666666666667,0.3333333333333333,-1.0,0.0,0.3333333333333333,-0.6666666666666666,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1.8769932196846277,2,0.5722736870219574,-0.08742026616363423,0.21428571428571427,1.0,0,-1.0189559883296204,0.6666666666666667,0.3333333333333333,1,1.7957155477031803,0.3826891580822664,0.3333333333333333,0,-0.5565850372189778,0.0,0.6666666666666667,0.3333333333333333,1.875,-1.0,0.6666666666666667,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.004347163975361884,2,0.28914237220139843,-0.08742026616363423,0.21428571428571427,0.6666666666666667,0,0.5765040732718484,0.6666666666666667,1.0,0,-0.6219081272084805,1.4632672521829333,2.0,0,-1.141417811289295,0.0,0.6666666666666667,0.6666666666666666,0.75,1.0,0.6666666666666667,-0.6666666666666666,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.5922660338691086,2,-1.131856302181029,-0.9821251523841235,0.14285714285714285,0.0,1,-0.6072243595292414,0.0,0.6666666666666667,1,-0.4375,1.0513170715736853,1.0,1,2.0751624460974494,1.0,0.0,0.3333333333333333,-0.625,-1.0,0.6666666666666667,-0.8333333333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.9363230278546328,2,-0.25842290646100313,0.16820970132793414,0.21428571428571427,0.3333333333333333,0,0.11330599087142197,0.6666666666666667,0.3333333333333333,1,-0.4503091872791519,-0.5074551550197929,0.0,0,-0.2641686501838192,0.0,0.3333333333333333,0.0,0.875,1.0,0.6666666666666667,1.8333333333333333,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.9450173558053566,1,0.8660892024017826,1.0629145875484234,0.0,0.3333333333333333,1,0.21623889807151672,0.6666666666666667,0.6666666666666667,1,0.20097173144876326,1.0857751781797849,0.6666666666666666,1,-0.8490014242541363,0.0,0.6666666666666667,0.3333333333333333,-0.375,-2.0,0.6666666666666667,-0.3333333333333333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1714905758121317,2,-1.5805927256702168,0.6794696363110708,0.14285714285714285,0.6666666666666667,0,1.6572995988728434,0.6666666666666667,0.0,0,1.346731448763251,0.3826891580822664,2.0,0,-0.2641686501838192,0.0,0.3333333333333333,0.3333333333333333,0.875,2.0,0.3333333333333333,-0.16666666666666666,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8274335818266073,2,-2.0667238511168367,1.0629145875484234,0.14285714285714285,0.3333333333333333,1,1.2970344236725118,0.6666666666666667,1.0,0,1.6199204946996466,-0.8438787917617941,0.0,1,0.9054968979568151,0.0,1.0,1.0,0.125,-1.0,0.3333333333333333,0.8333333333333334,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-2.1208550955928502,2,1.539193837635564,-0.7264951848925552,0.14285714285714285,0.0,0,1.1426350628723696,0.0,1.0,2,-0.7117932862190812,-0.7907148558552404,0.0,0,1.1979132849919736,0.0,0.3333333333333333,0.0,-1.125,-1.0,0.6666666666666667,-0.8333333333333334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.062601129784106,0,0.27044502122268227,-0.9821251523841235,0.14285714285714285,1.0,0,0.93676924847218,0.6666666666666667,0.0,2,1.0777385159010602,-1.0563938900549228,-0.3333333333333333,1,-0.8490014242541363,0.0,0.6666666666666667,0.0,-0.375,-1.0,0.6666666666666667,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5835717059183848,2,0.10483991255405352,-0.21523524990941842,0.21428571428571427,0.0,1,-0.7101572667293361,0.3333333333333333,1.0,1,-0.44125441696113077,-0.8268607064583735,0.0,0,0.02824773685133936,0.0,1.0,0.3333333333333333,0.125,3.0,0.6666666666666667,0.8333333333333334,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.004347163975361884,2,-0.22369925464338744,2.0854344575146966,0.14285714285714285,1.0,0,1.451433784472654,0.6666666666666667,0.6666666666666667,1,-0.010379858657243815,-0.7845264611994511,1.3333333333333333,0,0.9054968979568151,0.0,1.0,0.3333333333333333,0.125,0.0,0.6666666666666667,-0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0539068018333821,2,0.764589297088752,0.04039471758214996,0.07142857142857142,1.0,0,-0.1954927307288623,0.6666666666666667,0.0,0,0.7700971731448764,0.18564504642861096,0.6666666666666666,1,-0.2641686501838192,0.0,1.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.16666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3570984859116099,2,1.4457070827419833,-0.8543101686383393,0.14285714285714285,0.0,1,1.5029002380727012,0.6666666666666667,0.0,0,-0.3924469964664311,0.842880687940054,0.6666666666666666,0,-0.8490014242541363,0.0,0.3333333333333333,0.6666666666666666,-0.625,-1.0,0.6666666666666667,-0.8333333333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.23951471193286059,2,-0.06343624625439186,-0.9821251523841235,0.21428571428571427,0.3333333333333333,1,-1.4306876171299994,0.6666666666666667,1.0,2,-0.5967314487632509,0.727692160142521,0.6666666666666666,0,-0.8490014242541363,0.0,0.3333333333333333,0.0,0.0,-1.0,0.6666666666666667,-0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.23951471193286059,2,0.8153392497452673,-0.8543101686383393,0.14285714285714285,0.6666666666666667,1,1.451433784472654,0.3333333333333333,0.6666666666666667,2,-0.5225265017667845,-0.22968062217470409,2.6666666666666665,1,0.9054968979568151,0.0,0.6666666666666667,0.0,-0.375,1.0,0.6666666666666667,-0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.11323661000338746,2,1.427009731763267,-0.9821251523841235,0.21428571428571427,0.3333333333333333,1,-1.0189559883296204,0.6666666666666667,1.0,1,-0.30764134275618377,0.9666485810558404,2.6666666666666665,0,0.02824773685133936,0.0,0.6666666666666667,0.0,0.0,-1.0,0.3333333333333333,-0.3333333333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9363230278546328,2,1.309483525611337,-0.9821251523841235,0.21428571428571427,0.6666666666666667,0,-0.7101572667293361,0.6666666666666667,1.0,0,-0.02429328621908127,-0.5157532296718741,0.0,0,-0.2641686501838192,0.0,0.0,0.3333333333333333,0.125,-1.0,0.6666666666666667,0.8333333333333334,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.9450173558053566,1,-0.9742643439318501,-0.598680201146771,0.14285714285714285,0.0,0,0.8338363412720853,0.6666666666666667,0.0,0,-0.4750441696113074,-1.6763585182985439,0.0,0,-0.2641686501838192,0.0,0.0,0.3333333333333333,-0.375,2.0,0.0,0.16666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.8274335818266073,1,0.5054974335265425,-0.21523524990941842,0.14285714285714285,0.6666666666666667,1,-1.121888895529715,0.6666666666666667,0.6666666666666667,2,-0.5421819787985865,0.7788870613858689,1.3333333333333333,0,-1.141417811289295,0.0,0.3333333333333333,0.0,-0.375,0.0,1.0,-0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.2308203839821368,2,-0.9208433411355182,-0.598680201146771,0.21428571428571427,0.6666666666666667,1,0.37063825887165885,0.6666666666666667,0.6666666666666667,1,-0.5057420494699647,1.2134811406219825,1.0,1,0.3206641238864979,0.0,1.0,0.3333333333333333,0.375,-1.0,0.6666666666666667,0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.062601129784106,2,0.5455631856237914,0.9350996038026392,0.21428571428571427,1.0,1,0.7309034340719905,0.6666666666666667,1.0,1,-0.5459363957597173,-0.8357213624427992,0.0,0,-0.2641686501838192,0.0,0.3333333333333333,0.3333333333333333,-0.375,-2.0,0.3333333333333333,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34840415796088614,2,1.389615029805835,-0.7264951848925552,0.14285714285714285,1.0,1,0.525037619671801,0.6666666666666667,0.6666666666666667,1,1.8462897526501767,0.07115974529650854,0.6666666666666666,0,0.6130805109216565,0.0,0.0,0.6666666666666666,1.125,1.0,0.6666666666666667,-0.8333333333333334,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2308203839821368,2,-1.5245006727340684,-0.3430502336552026,0.07142857142857142,1.0,0,-1.5336205243300942,0.6666666666666667,0.6666666666666667,1,0.170273851590106,0.24260640632848993,1.0,0,-0.2641686501838192,0.0,0.6666666666666667,0.3333333333333333,0.5,0.0,0.6666666666666667,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.641825671727129,2,-1.532513823153518,0.8072846200568551,0.07142857142857142,1.0,1,-1.121888895529715,0.6666666666666667,0.6666666666666667,1,3.164090106007067,0.02910679070375839,1.3333333333333333,1,-1.141417811289295,0.0,0.6666666666666667,0.3333333333333333,1.75,0.0,0.6666666666666667,-0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8274335818266073,2,1.3575624281280356,-0.7264951848925552,0.21428571428571427,0.6666666666666667,1,-0.8130901739294308,0.6666666666666667,0.3333333333333333,1,-0.010379858657243815,0.2046321663952373,0.0,0,1.1979132849919736,0.0,0.0,0.6666666666666666,0.125,0.0,0.6666666666666667,0.8333333333333334,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8274335818266073,2,-1.1104879010624964,1.9576194737689128,0.07142857142857142,0.0,0,-1.790952792330331,0.3333333333333333,0.0,0,-0.5163427561837456,-0.7160321839865103,0.0,0,-0.2641686501838192,0.0,0.0,0.3333333333333333,-1.0,-1.0,0.6666666666666667,-0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.8187392538758835,2,0.28380027192176527,0.16820970132793414,0.14285714285714285,0.6666666666666667,0,1.451433784472654,0.6666666666666667,0.3333333333333333,2,3.22482332155477,0.1583598518099035,0.6666666666666666,0,-1.141417811289295,0.0,1.0,0.0,1.5,3.0,0.6666666666666667,2.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.3570984859116099,2,0.8821155032406821,-0.8543101686383393,0.21428571428571427,0.6666666666666667,0,0.21623889807151672,0.6666666666666667,0.0,0,0.14863074204946997,-1.3012574149578593,-0.3333333333333333,0,-0.2641686501838192,0.0,0.0,0.3333333333333333,-0.375,-1.0,0.6666666666666667,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2308203839821368,2,-0.3305412602360512,1.8298044900231285,0.14285714285714285,1.0,1,1.3999673308726064,1.0,0.6666666666666667,1,-0.09098939929328621,-1.309977425609199,0.0,0,0.6130805109216565,0.0,0.6666666666666667,0.6666666666666666,0.5,1.0,0.6666666666666667,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5242418977483796,1,1.1919573194594069,1.1907295712942076,0.14285714285714285,0.6666666666666667,0,-0.7616237203293835,0.6666666666666667,1.0,0,1.3010159010600706,-0.3225065420115439,-0.3333333333333333,1,-1.141417811289295,0.0,1.0,1.0,1.375,-1.0,0.6666666666666667,2.3333333333333335,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
